0.089238845,0,0.910761155
0.115151515,0,0.884848485
0.049940547,0,0.950059453
0.028678304,0,0.971321696
0.023837902,0,0.976162098
0.033919598,0,0.966080402
0.014423077,0,0.985576923
0.020725389,0,0.979274611
0.013722127,0.63,0.356277873
0.019650655,0.980349345,0
0.006116208,0.993883792,0
0.058510638,0.941489362,0
0.007246377,0.992753623,0
0.029411765,0.970588235,0
0,1,0
0,1,0
