0.008955224,0,0.991044776
0.037109375,0,0.962890625
0.040114613,0,0.959885387
0.036697248,0,0.963302752
0.028571429,0,0.971428571
0.036259542,0,0.963740458
0.032142857,0,0.967857143
0.029213483,0,0.970786517
0.016470588,0,0.983529412
0.007874016,0,0.992125984
0.016393443,0,0.983606557
0.011235955,0.679764045,0.309
0.034883721,0.965116279,0
0.013888889,0.986111111,0
0.028571429,0.971428571,0
0,1,0
