0	0	1	0.0	0.0	100.0
0	0	1	0.0	0.0	100.0
0	0	1	0.0	0.0	100.0
1	0	18	5.2631578947368425	0.0	94.73684210526316
4	0	47	7.8431372549019605	0.0	92.15686274509804
6	0	86	6.521739130434782	0.0	93.47826086956522
7	0	124	5.343511450381679	0.0	94.65648854961832
7	0	164	4.093567251461988	0.0	95.90643274853801
8	0	201	3.827751196172249	0.0	96.17224880382776
8	0	241	3.21285140562249	0.0	96.78714859437751
8	0	268	2.898550724637681	0.0	97.10144927536231
8	18	278	2.6315789473684212	5.921052631578948	91.44736842105263
8	39	278	2.4615384615384617	12.0	85.53846153846153
25	54	567	3.869969040247678	8.359133126934985	87.77089783281734
105	62	1553	6.104651162790698	3.604651162790698	90.29069767441861
265	67	3720	6.539980256663376	1.6535044422507403	91.80651530108588
495	69	7274	6.315386578208726	0.8803266139321255	92.80428680785914
756	70	12359	5.733788395904437	0.5309063329541145	93.73530527114144
1045	70	18900	5.221084186859855	0.3497376967274544	94.42917811641269
1343	70	27240	4.687118277318256	0.24430251631591807	95.06857920636583
1643	70	37169	4.22560567872023	0.18003189136361297	95.59436242991616
1907	376	47969	3.794873835867229	0.7482289262118921	95.45689723792088
2110	1255	58548	3.408008011241581	2.0270379403356324	94.56495404842279
2519	2821	72913	3.219045915172581	3.604973611235352	93.17598047359206
4445	4895	105947	3.8555951668444837	4.245925386210067	91.89847944694544
10188	7315	189028	4.93291563978289	3.541841176385143	91.52524318383196
22520	9882	366490	5.64563841841902	2.477362293553142	91.87699928802783
43587	12553	692779	5.819988543487346	1.6761492230801995	92.50386223343246
74947	15051	1224497	5.701581215599907	1.1450024534136685	93.15341633098643
117622	17009	2029850	5.434189535505278	0.7858234837820244	93.77998698071269
172907	18355	3179993	5.128861507064877	0.5444559963574396	94.32668249657769
240575	24417	4732746	4.813677707795007	0.4885610250077135	94.69776126719728
318022	48755	6702246	4.498811221861918	0.6896992696161832	94.8114895085219
404640	113081	9131242	4.19361127200923	1.1719497732554265	94.63443895473534
524707	239793	12332478	4.006321152864424	1.8309032816577993	94.16277556547777
760622	447848	17362990	4.095649991976937	2.4114851497943617	93.4928648582287
1283530	748565	26543368	4.49172074657198	2.6196075983090807	92.88867165511894
2357138	1153877	43948272	4.966652785997396	2.4312986412964865	92.60204857270612
4325119	1669641	75694757	5.294582657405111	2.0438864879076224	92.66153085468727
7593006	2284686	130369672	5.4140097777524	1.6290402434943447	92.95694997875326
12635217	2965833	219367094	5.377417034029941	1.2622277001089985	93.36035526586106
19965634	3754055	356876263	5.24588711337634	0.9863623037167774	93.76775058290688
30055684	4980929	558744240	5.061746913553644	0.8388497161595071	94.09940337028685
43269200	7571306	841791112	4.847374787927353	0.8482005171365103	94.30442469493613
60245620	13229051	1227571914	4.630550565566413	1.016800716632295	94.35264871780129
83192378	24470035	1758086980	4.4589256366436345	1.311539218064749	94.22953514529162
118357158	44452958	2528346919	4.398002660591674	1.651815833184926	93.9501815062234
179239246	76954273	3738079403	4.487406081161121	1.926615294016206	93.58597862482267
289936426	126267998	5759154911	4.695053522743709	2.0447068931576595	93.26023958409863
488162604	196795064	9220478702	4.928229163921226	1.9867379552911104	93.08503288078767
828394012	292084222	15110402125	5.103814418425287	1.7995587148668724	93.09662686670784
1384622474	415244052	24891514041	5.187526626898737	1.5557233952648697	93.25674997783639
2251086108	574206644	40596782983	5.184197369416706	1.3223841428132501	93.49341848777004
3539292483	796046692	64889081043	5.112780246991075	1.149950681411426	93.7372690715975
5378357374	1150247161	101143506759	4.995125765960259	1.0682869938894726	93.93658724015027
7940051741	1777710990	153814813380	4.855333371383192	1.08706841919579	94.05759820942102
11525181620	2919190292	229563252403	4.723287500689587	1.1963520812904973	94.08036041801992
16746816905	4943451746	339781897081	4.6329478429097914	1.3675884935674791	93.99946366352273
24832839473	8374291634	505177054378	4.6124756526103186	1.5554490380240409	93.83207530936564
38052334777	13910004126	763104301769	4.668616390142884	1.7066094269950227	93.6247741828621
60273607334	22414614404	1178413528300	4.779440464037403	1.7773834984627208	93.44317603749988
97655476502	34888963878	1858551607631	4.904609026749497	1.7522491651194947	93.34314180813101
159434911524	52512383691	2972981913114	5.005916963776061	1.6487771079392708	93.34530592828467
258693965617	76988603168	4776021923287	5.060816133213911	1.5061239022601072	93.43305996452598
413050239984	111508762237	7632331793114	5.063819663004772	1.367049835959222	93.569130501036
645641255756	162625485493	12049129879175	5.021555100278991	1.2648399228399714	93.71360497688104
987749017327	243182351702	18730901631367	4.948187961032462	1.2182365802638253	93.8335754587037
1485674302050	376378606430	28691489969033	4.862527098758934	1.2318656724651387	93.90560722877592
2215631490447	601015835264	43481500032560	4.785572678106709	1.2981423006262705	93.91628502126702
3311133045451	977860005962	65615255703793	4.736669236008933	1.3988563261531017	93.86447443783797
5007907037011	1596469864169	99310990905311	4.7282156883602795	1.5073071049385156	93.7644772067012
7711874721336	2581470257908	151691076560780	4.760874316194973	1.5936534102263384	93.64547227357869
12095444449497	4098496189569	234610587028814	4.822657932840037	1.6341396336338492	93.54320243352612
19224626383450	6365253983045	367274810063881	4.893447248310806	1.6202153408268842	93.4863374108623
30715620917271	9682298326188	579772451503859	4.952771426383697	1.5612320070242363	93.48599656659206
48922279512567	14509244679181	917683461461659	4.986396113395979	1.4788526208799138	93.53475126572411
77181187287610	21621057009966	1448204509704618	4.989065955138069	1.397605857507157	93.61332818735477
120204213957303	32385571662282	2269028345187180	4.963797240701068	1.3373525433381483	93.69885021596079
